 Number on x ; Number on y ;   geolon  ;  geolat    ;  cos of rot;  sin of rot
    13;    81;    28.125000;    44.140000;     1.000000;    -0.000000
    14;    81;    28.175000;    44.140000;     1.000000;    -0.000000
    15;    81;    28.225000;    44.140000;     1.000000;    -0.000000
    16;    81;    28.275000;    44.140000;     1.000000;    -0.000000
    17;    81;    28.325000;    44.140000;     1.000000;    -0.000000
    18;    81;    28.375000;    44.140000;     1.000000;    -0.000000
    19;    81;    28.425000;    44.140000;     1.000000;    -0.000000
    20;    81;    28.475000;    44.140000;     1.000000;    -0.000000
    21;    81;    28.525000;    44.140000;     1.000000;    -0.000000
    22;    81;    28.575000;    44.140000;     1.000000;    -0.000000
    23;    81;    28.625000;    44.140000;     1.000000;    -0.000000
    24;    81;    28.675000;    44.140000;     1.000000;    -0.000000
    25;    81;    28.725000;    44.140000;     1.000000;    -0.000000
    26;    81;    28.775000;    44.140000;     1.000000;    -0.000000
    27;    81;    28.825000;    44.140000;     1.000000;    -0.000000
    28;    81;    28.875000;    44.140000;     1.000000;    -0.000000
    29;    81;    28.925000;    44.140000;     1.000000;    -0.000000
    30;    81;    28.975000;    44.140000;     1.000000;    -0.000000
    31;    81;    29.025000;    44.140000;     1.000000;    -0.000000
    32;    81;    29.075000;    44.140000;     1.000000;    -0.000000
    33;    81;    29.125000;    44.140000;     1.000000;    -0.000000
    34;    81;    29.175000;    44.140000;     1.000000;    -0.000000
    35;    81;    29.225000;    44.140000;     1.000000;    -0.000000
    36;    81;    29.275000;    44.140000;     1.000000;    -0.000000
    37;    81;    29.325000;    44.140000;     1.000000;    -0.000000
    38;    81;    29.375000;    44.140000;     1.000000;    -0.000000
    39;    81;    29.425000;    44.140000;     1.000000;    -0.000000
    40;    81;    29.475000;    44.140000;     1.000000;    -0.000000
    41;    81;    29.525000;    44.140000;     1.000000;    -0.000000
    42;    81;    29.575000;    44.140000;     1.000000;    -0.000000
    43;    81;    29.625000;    44.140000;     1.000000;    -0.000000
    44;    81;    29.675000;    44.140000;     1.000000;    -0.000000
    45;    81;    29.725000;    44.140000;     1.000000;    -0.000000
    46;    81;    29.775000;    44.140000;     1.000000;    -0.000000
    47;    81;    29.825000;    44.140000;     1.000000;    -0.000000
    48;    81;    29.875000;    44.140000;     1.000000;    -0.000000
    49;    81;    29.925000;    44.140000;     1.000000;    -0.000000
    50;    81;    29.975000;    44.140000;     1.000000;    -0.000000
    51;    81;    30.025000;    44.140000;     1.000000;    -0.000000
    52;    81;    30.075000;    44.140000;     1.000000;    -0.000000
    53;    81;    30.125000;    44.140000;     1.000000;    -0.000000
    54;    81;    30.175000;    44.140000;     1.000000;    -0.000000
    55;    81;    30.225000;    44.140000;     1.000000;    -0.000000
    56;    81;    30.275000;    44.140000;     1.000000;    -0.000000
    57;    81;    30.325000;    44.140000;     1.000000;    -0.000000
    58;    81;    30.375000;    44.140000;     1.000000;    -0.000000
    59;    81;    30.425000;    44.140000;     1.000000;    -0.000000
    60;    81;    30.475000;    44.140000;     1.000000;    -0.000000
    61;    81;    30.525000;    44.140000;     1.000000;    -0.000000
    62;    81;    30.575000;    44.140000;     1.000000;    -0.000000
    63;    81;    30.625000;    44.140000;     1.000000;    -0.000000
    64;    81;    30.675000;    44.140000;     1.000000;    -0.000000
    65;    81;    30.725000;    44.140000;     1.000000;    -0.000000
    66;    81;    30.775000;    44.140000;     1.000000;    -0.000000
    67;    81;    30.825000;    44.140000;     1.000000;    -0.000000
    68;    81;    30.875000;    44.140000;     1.000000;    -0.000000
    69;    81;    30.925000;    44.140000;     1.000000;    -0.000000
    70;    81;    30.975000;    44.140000;     1.000000;    -0.000000
    71;    81;    31.025000;    44.140000;     1.000000;    -0.000000
    72;    81;    31.075000;    44.140000;     1.000000;    -0.000000
    73;    81;    31.125000;    44.140000;     1.000000;    -0.000000
    74;    81;    31.175000;    44.140000;     1.000000;    -0.000000
    75;    81;    31.225000;    44.140000;     1.000000;    -0.000000
    76;    81;    31.275000;    44.140000;     1.000000;    -0.000000
    77;    81;    31.325000;    44.140000;     1.000000;    -0.000000
    78;    81;    31.375000;    44.140000;     1.000000;    -0.000000
    79;    81;    31.425000;    44.140000;     1.000000;    -0.000000
    80;    81;    31.475000;    44.140000;     1.000000;    -0.000000
    81;    81;    31.525000;    44.140000;     1.000000;    -0.000000
    82;    81;    31.575000;    44.140000;     1.000000;    -0.000000
    83;    81;    31.625000;    44.140000;     1.000000;    -0.000000
    84;    81;    31.675000;    44.140000;     1.000000;    -0.000000
    85;    81;    31.725000;    44.140000;     1.000000;    -0.000000
    86;    81;    31.775000;    44.140000;     1.000000;    -0.000000
    87;    81;    31.825000;    44.140000;     1.000000;    -0.000000
    88;    81;    31.875000;    44.140000;     1.000000;    -0.000000
    89;    81;    31.925000;    44.140000;     1.000000;    -0.000000
    90;    81;    31.975000;    44.140000;     1.000000;    -0.000000
    91;    81;    32.025000;    44.140000;     1.000000;    -0.000000
    92;    81;    32.075000;    44.140000;     1.000000;    -0.000000
    93;    81;    32.125000;    44.140000;     1.000000;    -0.000000
    94;    81;    32.175000;    44.140000;     1.000000;    -0.000000
    95;    81;    32.225000;    44.140000;     1.000000;    -0.000000
    96;    81;    32.275000;    44.140000;     1.000000;    -0.000000
    97;    81;    32.325000;    44.140000;     1.000000;    -0.000000
    98;    81;    32.375000;    44.140000;     1.000000;    -0.000000
    99;    81;    32.425000;    44.140000;     1.000000;    -0.000000
   100;    81;    32.475000;    44.140000;     1.000000;    -0.000000
   101;    81;    32.525000;    44.140000;     1.000000;    -0.000000
   102;    81;    32.575000;    44.140000;     1.000000;    -0.000000
   103;    81;    32.625000;    44.140000;     1.000000;    -0.000000
   104;    81;    32.675000;    44.140000;     1.000000;    -0.000000
   105;    81;    32.725000;    44.140000;     1.000000;    -0.000000
   106;    81;    32.775000;    44.140000;     1.000000;    -0.000000
   107;    81;    32.825000;    44.140000;     1.000000;    -0.000000
   108;    81;    32.875000;    44.140000;     1.000000;    -0.000000
   109;    81;    32.925000;    44.140000;     1.000000;    -0.000000
   110;    81;    32.975000;    44.140000;     1.000000;    -0.000000
   111;    81;    33.025000;    44.140000;     1.000000;    -0.000000
   112;    81;    33.075000;    44.140000;     1.000000;    -0.000000
   113;    81;    33.125000;    44.140000;     1.000000;    -0.000000
   114;    81;    33.175000;    44.140000;     1.000000;    -0.000000
   115;    81;    33.225000;    44.140000;     1.000000;    -0.000000
   116;    81;    33.275000;    44.140000;     1.000000;    -0.000000
   117;    81;    33.325000;    44.140000;     1.000000;    -0.000000
   118;    81;    33.375000;    44.140000;     1.000000;    -0.000000
   119;    81;    33.425000;    44.140000;     1.000000;    -0.000000
   120;    81;    33.475000;    44.140000;     1.000000;    -0.000000
   121;    81;    33.525000;    44.140000;     1.000000;    -0.000000
   122;    81;    33.575000;    44.140000;     1.000000;    -0.000000
   123;    81;    33.625000;    44.140000;     1.000000;    -0.000000
   124;    81;    33.675000;    44.140000;     1.000000;    -0.000000
   125;    81;    33.725000;    44.140000;     1.000000;    -0.000000
   126;    81;    33.775000;    44.140000;     1.000000;    -0.000000
   127;    81;    33.825000;    44.140000;     1.000000;    -0.000000
   128;    81;    33.875000;    44.140000;     1.000000;    -0.000000
   129;    81;    33.925000;    44.140000;     1.000000;    -0.000000
   130;    81;    33.975000;    44.140000;     1.000000;    -0.000000
   131;    81;    34.025000;    44.140000;     1.000000;    -0.000000
   132;    81;    34.075000;    44.140000;     1.000000;    -0.000000
   133;    81;    34.125000;    44.140000;     1.000000;    -0.000000
   134;    81;    34.175000;    44.140000;     1.000000;    -0.000000
   135;    81;    34.225000;    44.140000;     1.000000;    -0.000000
   136;    81;    34.275000;    44.140000;     1.000000;    -0.000000
   137;    81;    34.325000;    44.140000;     1.000000;    -0.000000
   138;    81;    34.375000;    44.140000;     1.000000;    -0.000000
   139;    81;    34.425000;    44.140000;     1.000000;    -0.000000
   140;    81;    34.475000;    44.140000;     1.000000;    -0.000000
   141;    81;    34.525000;    44.140000;     1.000000;    -0.000000
   142;    81;    34.575000;    44.140000;     1.000000;    -0.000000
   143;    81;    34.625000;    44.140000;     1.000000;    -0.000000
   144;    81;    34.675000;    44.140000;     1.000000;    -0.000000
   145;    81;    34.725000;    44.140000;     1.000000;    -0.000000
   146;    81;    34.775000;    44.140000;     1.000000;    -0.000000
   147;    81;    34.825000;    44.140000;     1.000000;    -0.000000
   148;    81;    34.875000;    44.140000;     1.000000;    -0.000000
   149;    81;    34.925000;    44.140000;     1.000000;    -0.000000
   150;    81;    34.975000;    44.140000;     1.000000;    -0.000000
   151;    81;    35.025000;    44.140000;     1.000000;    -0.000000
   152;    81;    35.075000;    44.140000;     1.000000;    -0.000000
   153;    81;    35.125000;    44.140000;     1.000000;    -0.000000
   154;    81;    35.175000;    44.140000;     1.000000;    -0.000000
   155;    81;    35.225000;    44.140000;     1.000000;    -0.000000
   156;    81;    35.275000;    44.140000;     1.000000;    -0.000000
   157;    81;    35.325000;    44.140000;     1.000000;    -0.000000
   158;    81;    35.375000;    44.140000;     1.000000;    -0.000000
   159;    81;    35.425000;    44.140000;     1.000000;    -0.000000
   160;    81;    35.475000;    44.140000;     1.000000;    -0.000000
   161;    81;    35.525000;    44.140000;     1.000000;    -0.000000
   162;    81;    35.575000;    44.140000;     1.000000;    -0.000000
   163;    81;    35.625000;    44.140000;     1.000000;    -0.000000
   164;    81;    35.675000;    44.140000;     1.000000;    -0.000000
   165;    81;    35.725000;    44.140000;     1.000000;    -0.000000
   166;    81;    35.775000;    44.140000;     1.000000;    -0.000000
   167;    81;    35.825000;    44.140000;     1.000000;    -0.000000
   168;    81;    35.875000;    44.140000;     1.000000;    -0.000000
   169;    81;    35.925000;    44.140000;     1.000000;    -0.000000
   170;    81;    35.975000;    44.140000;     1.000000;    -0.000000
   171;    81;    36.025000;    44.140000;     1.000000;    -0.000000
   172;    81;    36.075000;    44.140000;     1.000000;    -0.000000
   173;    81;    36.125000;    44.140000;     1.000000;    -0.000000
   174;    81;    36.175000;    44.140000;     1.000000;    -0.000000
   175;    81;    36.225000;    44.140000;     1.000000;    -0.000000
   176;    81;    36.275000;    44.140000;     1.000000;    -0.000000
   177;    81;    36.325000;    44.140000;     1.000000;    -0.000000
   178;    81;    36.375000;    44.140000;     1.000000;    -0.000000
   179;    81;    36.425000;    44.140000;     1.000000;    -0.000000
   180;    81;    36.475000;    44.140000;     1.000000;    -0.000000
   181;    81;    36.525000;    44.140000;     1.000000;    -0.000000
   182;    81;    36.575000;    44.140000;     1.000000;    -0.000000
   183;    81;    36.625000;    44.140000;     1.000000;    -0.000000
   184;    81;    36.675000;    44.140000;     1.000000;    -0.000000
   185;    81;    36.725000;    44.140000;     1.000000;    -0.000000
   186;    81;    36.775000;    44.140000;     1.000000;    -0.000000
   187;    81;    36.825000;    44.140000;     1.000000;    -0.000000
   188;    81;    36.875000;    44.140000;     1.000000;    -0.000000
   189;    81;    36.925000;    44.140000;     1.000000;    -0.000000
   190;    81;    36.975000;    44.140000;     1.000000;    -0.000000
   191;    81;    37.025000;    44.140000;     1.000000;    -0.000000
   192;    81;    37.075000;    44.140000;     1.000000;    -0.000000
   193;    81;    37.125000;    44.140000;     1.000000;    -0.000000
   194;    81;    37.175000;    44.140000;     1.000000;    -0.000000
   195;    81;    37.225000;    44.140000;     1.000000;    -0.000000
   196;    81;    37.275000;    44.140000;     1.000000;    -0.000000
   197;    81;    37.325000;    44.140000;     1.000000;    -0.000000
   198;    81;    37.375000;    44.140000;     1.000000;    -0.000000
   199;    81;    37.425000;    44.140000;     1.000000;    -0.000000
   200;    81;    37.475000;    44.140000;     1.000000;    -0.000000
   201;    81;    37.525000;    44.140000;     1.000000;    -0.000000
   202;    81;    37.575000;    44.140000;     1.000000;    -0.000000
   203;    81;    37.625000;    44.140000;     1.000000;    -0.000000
   204;    81;    37.675000;    44.140000;     1.000000;    -0.000000
   205;    81;    37.725000;    44.140000;     1.000000;    -0.000000
